state_id,region_id,constituency_id,state_name,region_name,constituency_no,constituency_name,election_phase,polling_date,winner_candidate,winner_party,alliance_name,runner_up_candidate,runner_up_party,evm_votes,postal_votes,winner_votes,constituency_total_votes,vote_share,margin_votes,result_status,winner_age,winner_gender
34,2,424,Uttar Pradesh,Central Region,8,Sambhal,3,2024-05-07,ZIA UR REHMAN,Samajwadi Party,INDIA,PARMESHWAR LAL SAINI,Bharatiya Janata Party,570745,416,571161,1194983.0,47.8,121494,Result Declared,35.0,male
34,2,425,Uttar Pradesh,Central Region,9,Amroha,2,2024-04-26,KANWAR SINGH TANWAR,Bharatiya Janata Party,NDA,KUNWAR DANISH ALI,Indian National Congress,475210,1296,476506,1110690.0,42.9,28670,Result Declared,63.0,male
34,2,426,Uttar Pradesh,Central Region,10,Meerut,2,2024-04-26,ARUN GOVIL,Bharatiya Janata Party,NDA,SUNITA VERMA,Samajwadi Party,544375,2094,546469,1182479.0,46.21,10585,Result Declared,72.0,male
34,2,427,Uttar Pradesh,Central Region,11,Baghpat,2,2024-04-26,DR RAJKUMAR SANGWAN,Rashtriya Lok Dal,NDA,AMARPAL,Samajwadi Party,485765,3202,488967,933773.0,52.36,159459,Result Declared,63.0,male
34,2,428,Uttar Pradesh,Central Region,12,Ghaziabad,2,2024-04-26,ATUL GARG,Bharatiya Janata Party,NDA,DOLLY SHARMA,Indian National Congress,853036,1134,854170,1470430.0,58.09,336965,Result Declared,66.0,male
34,2,429,Uttar Pradesh,Central Region,13,Gautam Buddha Nagar,2,2024-04-26,DR. MAHESH SHARMA,Bharatiya Janata Party,NDA,DR. MAHENDRA SINGH NAGAR,Samajwadi Party,855413,2416,857829,1437244.0,59.69,559472,Result Declared,64.0,male
34,2,430,Uttar Pradesh,Central Region,14,Bulandshahr,2,2024-04-26,DR BHOLA SINGH,Bharatiya Janata Party,NDA,SHIVRAM,Indian National Congress,594040,3270,597310,1054399.0,56.65,275134,Result Declared,46.0,male
34,2,431,Uttar Pradesh,Central Region,15,Aligarh,2,2024-04-26,SATISH KUMAR GAUTAM,Bharatiya Janata Party,NDA,BIJENDRA SINGH,Samajwadi Party,500453,1381,501834,1133366.0,44.28,15647,Result Declared,51.0,male
34,2,432,Uttar Pradesh,Central Region,16,Hathras,3,2024-05-07,ANOOP PRADHAN BALMIKI,Bharatiya Janata Party,NDA,JASVEER VALMIKI,Samajwadi Party,552334,2412,554746,1082720.0,51.24,247318,Result Declared,44.0,male
34,2,433,Uttar Pradesh,Central Region,17,Mathura,2,2024-04-26,HEMAMALINI DHARMENDRA DEOL,Bharatiya Janata Party,NDA,MUKESH DHANGAR,Indian National Congress,507535,2529,510064,957046.0,53.3,293407,Result Declared,74.0,female
34,2,434,Uttar Pradesh,Central Region,18,Agra,3,2024-05-07,PROF S P SINGH BAGHEL,Bharatiya Janata Party,NDA,SURESH CHAND KARDAM,Samajwadi Party,597061,2336,599397,1123779.0,53.34,271294,Result Declared,63.0,male
34,2,435,Uttar Pradesh,Central Region,19,Fatehpur Sikri,3,2024-05-07,RAJKUMAR CHAHAR,Bharatiya Janata Party,NDA,RAMNATH SINGH SIKARWAR,Indian National Congress,442862,2795,445657,1034155.0,43.09,43405,Result Declared,56.0,male
34,2,436,Uttar Pradesh,Central Region,20,Firozabad,3,2024-05-07,AKSHAYA YADAV,Samajwadi Party,INDIA,VISHWADEEP SINGH,Bharatiya Janata Party,541861,1176,543037,1107296.0,49.04,89312,Result Declared,37.0,male
34,2,437,Uttar Pradesh,Central Region,21,Mainpuri,3,2024-05-07,DIMPLE YADAV,Samajwadi Party,INDIA,JAYVEER SINGH,Bharatiya Janata Party,596710,1816,598526,1054011.0,56.79,221639,Result Declared,46.0,female
34,2,438,Uttar Pradesh,Central Region,22,Etah,3,2024-05-07,DEVESH SHAKYA,Samajwadi Party,INDIA,RAJVEER SINGH (RAJU BHAIYA),Bharatiya Janata Party,474263,1545,475808,1010381.0,47.09,28052,Result Declared,42.0,male
34,2,439,Uttar Pradesh,Central Region,23,Badaun,3,2024-05-07,ADITYA YADAV,Samajwadi Party,INDIA,DURVIJAY SINGH SHAKYA,Bharatiya Janata Party,501390,465,501855,1091764.0,45.97,34991,Result Declared,35.0,male
34,2,440,Uttar Pradesh,Central Region,24,Aonla,3,2024-05-07,NEERAJ MAURYA,Samajwadi Party,INDIA,DHARMENDRA KASHYAP,Bharatiya Janata Party,491119,1396,492515,1088896.0,45.23,15969,Result Declared,55.0,male
34,2,441,Uttar Pradesh,Central Region,25,Bareilly,3,2024-05-07,CHHATRA PAL SINGH GANGWAR,Bharatiya Janata Party,NDA,PRAVEEN SINGH ARON,Samajwadi Party,565600,1527,567127,1119558.0,50.66,34804,Result Declared,68.0,male
34,2,442,Uttar Pradesh,Central Region,26,Pilibhit,1,2024-04-19,JITIN PRASADA,Bharatiya Janata Party,NDA,BHAGWAT SARAN GANGWAR,Samajwadi Party,605199,1959,607158,1160947.0,52.3,164935,Result Declared,50.0,male
34,2,443,Uttar Pradesh,Central Region,27,Shahjahanpur,3,2024-05-07,ARUN KUMAR SAGAR,Bharatiya Janata Party,NDA,JYOTSNA GOND,Samajwadi Party,591500,1218,592718,1247902.0,47.5,55379,Result Declared,47.0,male
34,2,444,Uttar Pradesh,Central Region,28,Kheri,3,2024-05-07,UTKARSH VERMA 'MADHUR',Samajwadi Party,INDIA,AJAY KUMAR,Bharatiya Janata Party,555277,2088,557365,1213359.0,45.94,34329,Result Declared,38.0,male
34,2,445,Uttar Pradesh,Central Region,29,Dhaurahra,4,2024-05-13,ANAND BHADAURIYA,Samajwadi Party,INDIA,REKHA VERMA,Bharatiya Janata Party,442650,1093,443743,1111847.0,39.91,4449,Result Declared,46.0,male
34,2,446,Uttar Pradesh,Central Region,30,Sitapur,4,2024-05-13,RAKESH RATHOR,Indian National Congress,INDIA,RAJESH VERMA,Bharatiya Janata Party,530467,671,531138,1102015.0,48.2,89641,Result Declared,60.0,male
34,2,447,Uttar Pradesh,Central Region,31,Hardoi,4,2024-05-13,JAI PRAKASH,Bharatiya Janata Party,NDA,USHA VERMA,Samajwadi Party,485745,1053,486798,1100116.0,44.25,27856,Result Declared,66.0,male
34,2,448,Uttar Pradesh,Central Region,32,Misrikh,4,2024-05-13,ASHOK KUMAR RAWAT,Bharatiya Janata Party,NDA,SANGITA RAJVANSHI,Samajwadi Party,473971,1045,475016,1051983.0,45.15,33406,Result Declared,57.0,male
34,2,449,Uttar Pradesh,Central Region,33,Unnao,4,2024-05-13,SWAMI SACHCHIDANAND HARI SAKSHI,Bharatiya Janata Party,NDA,ANNU TANDON,Samajwadi Party,614832,1301,616133,1302271.0,47.31,35818,Result Declared,68.0,male
34,2,450,Uttar Pradesh,Central Region,34,Mohanlalganj,4,2024-05-13,R.K. CHAUDHARY,Samajwadi Party,INDIA,KAUSHAL KISHORE,Bharatiya Janata Party,666560,1309,667869,1377452.0,48.49,70292,Result Declared,65.0,male
34,2,451,Uttar Pradesh,Central Region,35,Lucknow,4,2024-05-13,RAJ NATH SINGH,Bharatiya Janata Party,NDA,RAVIDAS MEHROTRA,Samajwadi Party,610597,2112,612709,1136892.0,53.89,135159,Result Declared,72.0,male
34,2,452,Uttar Pradesh,Central Region,36,Rae Bareli,5,2024-05-20,RAHUL GANDHI,Indian National Congress,INDIA,DINESH PRATAP SINGH,Bharatiya Janata Party,686044,1605,687649,1039219.0,66.17,390030,Result Declared,53.0,male
34,2,453,Uttar Pradesh,Central Region,37,Amethi,5,2024-05-20,KISHORI LAL,Indian National Congress,INDIA,SMRITI IRANI,Bharatiya Janata Party,536680,2548,539228,980671.0,54.99,167196,Result Declared,62.0,male
34,2,454,Uttar Pradesh,Central Region,38,Sultanpur,6,2024-05-25,RAMBHUAL NISHAD,Samajwadi Party,INDIA,MANEKA SANJAY GANDHI,Bharatiya Janata Party,442886,1444,444330,1033387.0,43.0,43174,Result Declared,64.0,male
34,2,455,Uttar Pradesh,Central Region,39,Pratapgarh,6,2024-05-25,SHIV PAL SINGH PATEL (DR. S P SINGH),Samajwadi Party,INDIA,SANGAM LAL GUPTA,Bharatiya Janata Party,439836,2096,441932,947288.0,46.65,66206,Result Declared,68.0,male
34,2,456,Uttar Pradesh,Central Region,40,Farrukhabad,4,2024-05-13,MUKESH RAJPUT,Bharatiya Janata Party,NDA,DR. NAVAL KISHOR SHAKYA,Samajwadi Party,486925,1038,487963,1033794.0,47.2,2678,Result Declared,55.0,male
34,2,457,Uttar Pradesh,Central Region,41,Etawah,4,2024-05-13,JITENDRA KUMAR DOHARE,Samajwadi Party,INDIA,DR RAM SHANKAR KATHERIA,Bharatiya Janata Party,489358,1389,490747,1033784.0,47.47,58419,Result Declared,57.0,male
34,2,458,Uttar Pradesh,Central Region,42,Kannauj,4,2024-05-13,AKHILESH YADAV,Samajwadi Party,INDIA,SUBRAT PATHAK,Bharatiya Janata Party,640207,2085,642292,1217833.0,52.74,170922,Result Declared,50.0,male
34,2,459,Uttar Pradesh,Central Region,43,Kanpur,4,2024-05-13,RAMESH AWASTHI,Bharatiya Janata Party,NDA,ALOK MISRA,Indian National Congress,440609,2446,443055,887396.0,49.93,20968,Result Declared,56.0,male
34,2,460,Uttar Pradesh,Central Region,44,Akbarpur,4,2024-05-13,DEVENDRA SINGH ALIAS BHOLE SINGH,Bharatiya Janata Party,NDA,RAJARAM PAL,Samajwadi Party,514256,3167,517423,1086953.0,47.6,44345,Result Declared,70.0,male
34,2,461,Uttar Pradesh,Central Region,45,Jalaun,5,2024-05-20,NARAYAN DAS AHIRWAR,Samajwadi Party,INDIA,BHANU PRATAP SINGH VERMA,Bharatiya Janata Party,529444,736,530180,1128949.0,46.96,53898,Result Declared,63.0,male
34,2,462,Uttar Pradesh,Central Region,46,Jhansi,5,2024-05-20,ANURAG SHARMA,Bharatiya Janata Party,NDA,"PRADEEP JAIN ""ADITYA""",Indian National Congress,689438,878,690316,1380506.0,50.0,102614,Result Declared,59.0,male
34,2,463,Uttar Pradesh,Central Region,47,Hamirpur,5,2024-05-20,AJENDRA SINGH LODHI,Samajwadi Party,INDIA,KUNWAR PUSHPENDRA SINGH CHANDEL,Bharatiya Janata Party,490003,680,490683,1115299.0,44.0,2629,Result Declared,53.0,male
34,2,464,Uttar Pradesh,Central Region,48,Banda,5,2024-05-20,KRISHNA DEVI SHIVSHANKER PATEL,Samajwadi Party,INDIA,R. K. SINGH PATEL,Bharatiya Janata Party,406018,549,406567,1044132.0,38.94,71210,Result Declared,54.0,female
34,2,465,Uttar Pradesh,Central Region,49,Fatehpur,5,2024-05-20,NARESH CHANDRA UTTAM PATEL,Samajwadi Party,INDIA,NIRANJAN JYOTI,Bharatiya Janata Party,499866,462,500328,1106944.0,45.2,33199,Result Declared,68.0,male
34,2,466,Uttar Pradesh,Central Region,50,Kaushambi,5,2024-05-20,PUSHPENDRA SAROJ,Samajwadi Party,INDIA,VINOD KUMAR SONKAR,Bharatiya Janata Party,509175,612,509787,1009329.0,50.51,103944,Result Declared,25.0,male
34,2,467,Uttar Pradesh,Central Region,51,Phulpur,6,2024-05-25,PRAVEEN PATEL,Bharatiya Janata Party,NDA,AMAR NATH SINGH MAURYA,Samajwadi Party,451380,1220,452600,1014824.0,44.6,4332,Result Declared,45.0,male
34,2,468,Uttar Pradesh,Central Region,52,Allahabad,6,2024-05-25,UJJWAL RAMAN SINGH,Indian National Congress,INDIA,NEERAJ TRIPATHI,Bharatiya Janata Party,461100,1045,462145,947000.0,48.8,58795,Result Declared,51.0,male
34,2,469,Uttar Pradesh,Central Region,53,Barabanki,5,2024-05-20,TANUJ PUNIA,Indian National Congress,INDIA,RAJRANI RAWAT,Bharatiya Janata Party,718528,1399,719927,1290634.0,55.78,215704,Result Declared,39.0,male
34,2,470,Uttar Pradesh,Central Region,54,Faizabad,5,2024-05-20,AWADHESH PRASAD,Samajwadi Party,INDIA,LALLU SINGH,Bharatiya Janata Party,553549,740,554289,1140661.0,48.59,54567,Result Declared,64.0,male
34,2,471,Uttar Pradesh,Central Region,55,Ambedkar Nagar,6,2024-05-25,LALJI VERMA,Samajwadi Party,INDIA,RITESH PANDEY,Bharatiya Janata Party,543721,1238,544959,1177062.0,46.3,137247,Result Declared,68.0,male
34,2,472,Uttar Pradesh,Central Region,56,Baharaich,4,2024-05-13,ANAND KUMAR,Bharatiya Janata Party,NDA,RAMESH CHANDRA,Samajwadi Party,518575,227,518802,1056566.0,49.1,64227,Result Declared,27.0,male
34,2,473,Uttar Pradesh,Central Region,57,Kaiserganj,5,2024-05-20,KARAN BHUSHAN SINGH,Bharatiya Janata Party,NDA,BHAGAT RAM,Samajwadi Party,570436,827,571263,1062099.0,53.79,148843,Result Declared,33.0,male
34,2,474,Uttar Pradesh,Central Region,58,Shrawasti,6,2024-05-25,RAM SHIROMANI VERMA,Samajwadi Party,INDIA,SAKET MISRA,Bharatiya Janata Party,510754,301,511055,1046528.0,48.83,76673,Result Declared,48.0,male
34,2,475,Uttar Pradesh,Central Region,59,Gonda,5,2024-05-20,KIRTIVARDHAN SINGH,Bharatiya Janata Party,NDA,SHREYA VERMA,Samajwadi Party,473691,567,474258,952884.0,49.77,46224,Result Declared,58.0,male
34,2,476,Uttar Pradesh,Central Region,60,Domariyaganj,6,2024-05-25,JAGDAMBIKA PAL,Bharatiya Janata Party,NDA,BHISHMA SHANKAR ALIAS KUSHAL TIWARI,Samajwadi Party,462614,689,463303,1018965.0,45.47,42728,Result Declared,74.0,male
34,2,477,Uttar Pradesh,Central Region,61,Basti,6,2024-05-25,RAM PRASAD CHAUDHARY,Samajwadi Party,INDIA,HARISH CHANDRA ALIAS HARISH DWIVEDI,Bharatiya Janata Party,523487,3518,527005,1082870.0,48.67,100994,Result Declared,70.0,male
34,2,478,Uttar Pradesh,Central Region,62,Sant Kabir Nagar,6,2024-05-25,LAXMIKANT PAPPU NISHAD,Samajwadi Party,INDIA,PRAVIN KUMAR NISHAD,Bharatiya Janata Party,497488,1207,498695,1091202.0,45.7,92170,Result Declared,51.0,male
34,2,479,Uttar Pradesh,Central Region,63,Maharajganj,7,2024-06-01,PANKAJ CHAUDHARY,Bharatiya Janata Party,NDA,VIRENDRA CHAUDHARY,Indian National Congress,590487,823,591310,1210451.0,48.85,35451,Result Declared,59.0,male
34,2,480,Uttar Pradesh,Central Region,64,Gorakhpur,7,2024-06-01,RAVINDRA SHUKLA ALIAS RAVI KISHAN,Bharatiya Janata Party,NDA,KAJAL NISHAD,Samajwadi Party,584512,1322,585834,1154413.0,50.75,103526,Result Declared,55.0,male
34,2,481,Uttar Pradesh,Central Region,65,Kushi Nagar,7,2024-06-01,VIJAY KUMAR DUBAY,Bharatiya Janata Party,NDA,AJAY PRATAP SINGH URF PINTU SAITHWAR,Samajwadi Party,516006,339,516345,1080483.0,47.79,81790,Result Declared,57.0,male
34,2,482,Uttar Pradesh,Central Region,66,Deoria,6,2024-05-25,SHASHANK MANI,Bharatiya Janata Party,NDA,AKHILESH PRATAP SINGH,Indian National Congress,503509,1032,504541,1043308.0,48.36,34842,Result Declared,54.0,male
34,2,483,Uttar Pradesh,Central Region,67,Bansgaon,6,2024-05-25,KAMLESH PASWAN,Bharatiya Janata Party,NDA,SADAL PRASAD,Indian National Congress,427528,1165,428693,944763.0,45.38,3150,Result Declared,47.0,male
34,2,484,Uttar Pradesh,Central Region,68,Lalganj,6,2024-05-25,DAROGA PRASAD SAROJ,Samajwadi Party,INDIA,NEELAM SONKER,Bharatiya Janata Party,437567,2392,439959,1003438.0,43.85,115023,Result Declared,71.0,male
34,2,485,Uttar Pradesh,Central Region,69,Azamgarh,6,2024-05-25,DHARMENDRA YADAV,Samajwadi Party,INDIA,DINESH LAL YADAV “NIRAHUA”,Bharatiya Janata Party,504837,3402,508239,1054520.0,48.2,161035,Result Declared,45.0,male
34,2,486,Uttar Pradesh,Central Region,70,Ghosi,7,2024-06-01,RAJEEV RAI,Samajwadi Party,INDIA,DR. ARVIND RAJBHAR,Suheldev Bharatiya Samaj Party,501407,1724,503131,1150590.0,43.73,162943,Result Declared,54.0,male
34,2,487,Uttar Pradesh,Central Region,71,Salempur,7,2024-06-01,RAMASHANKAR RAJBHAR,Samajwadi Party,INDIA,RAVINDAR KUSHAWAHA,Bharatiya Janata Party,403616,1856,405472,917362.0,44.2,3573,Result Declared,63.0,male
34,2,488,Uttar Pradesh,Central Region,72,Ballia,7,2024-06-01,SANATAN PANDEY,Samajwadi Party,INDIA,NEERAJ SHEKHAR,Bharatiya Janata Party,464473,2595,467068,1007322.0,46.37,43384,Result Declared,61.0,male
34,2,489,Uttar Pradesh,Central Region,73,Jaunpur,6,2024-05-25,BABU SINGH KUSHWAHA,Samajwadi Party,INDIA,KRIPASHANKAR SINGH,Bharatiya Janata Party,506076,3054,509130,1101788.0,46.21,99335,Result Declared,57.0,male
34,2,490,Uttar Pradesh,Central Region,74,Machhlishahr,6,2024-05-25,PRIYA SAROJ,Samajwadi Party,INDIA,BHOLANATH (B.P. SAROJ),Bharatiya Janata Party,449561,1731,451292,1060063.0,42.57,35850,Result Declared,25.0,female
34,2,491,Uttar Pradesh,Central Region,75,Ghazipur,7,2024-06-01,AFZAL ANSARI,Samajwadi Party,INDIA,PARS NATH RAI,Bharatiya Janata Party,537784,2128,539912,1153094.0,46.82,124861,Result Declared,70.0,male
34,2,492,Uttar Pradesh,Central Region,76,Chandauli,7,2024-06-01,BIRENDRA SINGH,Samajwadi Party,INDIA,DR. MAHENDRA NATH  PANDEY,Bharatiya Janata Party,472928,1548,474476,1116499.0,42.5,21565,Result Declared,64.0,male
34,2,493,Uttar Pradesh,Central Region,77,Varanasi,7,2024-06-01,NARENDRA MODI,Bharatiya Janata Party,NDA,AJAY RAI,Indian National Congress,611439,1531,612970,1130143.0,54.24,152513,Result Declared,73.0,male
34,2,494,Uttar Pradesh,Central Region,78,Bhadohi,6,2024-05-25,DR. VINOD KUMAR BIND,Bharatiya Janata Party,NDA,LALITESHPATI TRIPATHI,All India Trinamool Congress,458877,1105,459982,1084993.0,42.39,44072,Result Declared,50.0,male
34,2,495,Uttar Pradesh,Central Region,79,Mirzapur,7,2024-06-01,ANUPRIYA PATEL,Apna Dal (Soneylal),NDA,RAMESH CHAND BIND,Samajwadi Party,470866,765,471631,1105405.0,42.67,37810,Result Declared,43.0,female
34,2,496,Uttar Pradesh,Central Region,80,Robertsganj,7,2024-06-01,CHHOTELAL,Samajwadi Party,INDIA,RINKI SINGH,Apna Dal (Soneylal),465240,608,465848,1009545.0,46.14,129234,Result Declared,51.0,male
35,2,497,Uttarakhand,Central Region,1,Tehri Garhwal,1,2024-04-19,MALA RAJYA LAKSHMI SHAH,Bharatiya Janata Party,NDA,JOT SINGH GUNSOLA,Indian National Congress,455949,6654,462603,862041.0,53.66,272493,Result Declared,73.0,female
35,2,498,Uttarakhand,Central Region,2,Garhwal,1,2024-04-19,ANIL BALUNI,Bharatiya Janata Party,NDA,GANESH GODIYAL,Indian National Congress,418531,13628,432159,737431.0,58.6,163503,Result Declared,53.0,male
35,2,499,Uttarakhand,Central Region,3,Almora,1,2024-04-19,AJAY TAMTA,Bharatiya Janata Party,NDA,PRADEEP TAMTA,Indian National Congress,417535,11632,429167,668497.0,64.2,234097,Result Declared,51.0,male
35,2,500,Uttarakhand,Central Region,4,Nainital-Udhamsingh Nagar,1,2024-04-19,AJAY BHATT,Bharatiya Janata Party,NDA,PRAKASH JOSHI,Indian National Congress,766397,6274,772671,1266016.0,61.03,334548,Result Declared,64.0,male
35,2,501,Uttarakhand,Central Region,5,Haridwar,1,2024-04-19,TRIVENDRA SINGH RAWAT,Bharatiya Janata Party,NDA,VIRENDRA RAWAT,Indian National Congress,648498,5310,653808,1302623.0,50.19,164056,Result Declared,63.0,male
36,3,502,West Bengal,Eastern Region,1,Coochbehar,1,2024-04-19,JAGADISH CHANDRA BARMA BASUNIA,All India Trinamool Congress,INDIA,NISITH PRAMANIK,Bharatiya Janata Party,785747,2628,788375,1623048.0,48.57,39250,Result Declared,60.0,male
36,3,503,West Bengal,Eastern Region,2,Alipurduars,1,2024-04-19,MANOJ TIGGA,Bharatiya Janata Party,NDA,PRAKASH CHIK BARAIK,All India Trinamool Congress,691533,3781,695314,1421389.0,48.92,75447,Result Declared,51.0,male
36,3,504,West Bengal,Eastern Region,3,Jalpaiguri,1,2024-04-19,DR JAYANTA KUMAR ROY,Bharatiya Janata Party,NDA,NIRMAL CHANDRA ROY,All India Trinamool Congress,763236,3332,766568,1578389.0,48.57,86693,Result Declared,56.0,male
36,3,505,West Bengal,Eastern Region,4,Darjeeling,2,2024-04-26,RAJU BISTA,Bharatiya Janata Party,NDA,GOPAL LAMA,All India Trinamool Congress,675324,4007,679331,1327412.0,51.18,178525,Result Declared,38.0,male
36,3,506,West Bengal,Eastern Region,5,Raiganj,2,2024-04-26,KARTICK CHANDRA PAUL,Bharatiya Janata Party,NDA,KALYANI KRISHNA,All India Trinamool Congress,558644,2253,560897,1368471.0,40.99,68197,Result Declared,49.0,male
36,3,507,West Bengal,Eastern Region,6,Balurghat,2,2024-04-26,SUKANTA MAJUMDAR,Bharatiya Janata Party,NDA,BIPLAB MITRA,All India Trinamool Congress,572925,2071,574996,1237308.0,46.47,10386,Result Declared,44.0,male
36,3,508,West Bengal,Eastern Region,7,Maldaha Uttar,3,2024-05-07,KHAGEN MURMU,Bharatiya Janata Party,NDA,PRASUN BANERJEE,All India Trinamool Congress,525109,1914,527023,1417589.0,37.18,77708,Result Declared,64.0,male
36,3,509,West Bengal,Eastern Region,8,Maldaha Dakshin,3,2024-05-07,ISHA KHAN CHOUDHURY,Indian National Congress,INDIA,SREERUPA MITRA CHAUDHURY (NIRBHAYA DIDI),Bharatiya Janata Party,570966,1429,572395,1369789.0,41.79,128368,Result Declared,53.0,male
36,3,510,West Bengal,Eastern Region,9,Jangipur,3,2024-05-07,KHALILUR RAHAMAN,All India Trinamool Congress,INDIA,MURTOJA HOSSAIN BOKUL,Indian National Congress,543449,978,544427,1369633.0,39.75,116637,Result Declared,64.0,male
36,3,511,West Bengal,Eastern Region,10,Baharampur,4,2024-05-13,PATHAN YUSUF,All India Trinamool Congress,INDIA,ADHIR RANJAN CHOWDHURY,Indian National Congress,523630,886,524516,1384770.0,37.88,85022,Result Declared,41.0,male
36,3,512,West Bengal,Eastern Region,11,Murshidabad,3,2024-05-07,ABU TAHER KHAN,All India Trinamool Congress,INDIA,MD SALIM,Communist Party of India  (Marxist),681674,768,682442,1541559.0,44.27,164215,Result Declared,62.0,male
36,3,513,West Bengal,Eastern Region,12,Krishnanagar,4,2024-05-13,MAHUA MOITRA,All India Trinamool Congress,INDIA,AMRITA ROY,Bharatiya Janata Party,624711,4078,628789,1425712.0,44.1,56705,Result Declared,49.0,female
36,3,514,West Bengal,Eastern Region,13,Ranaghat,4,2024-05-13,JAGANNATH SARKAR,Bharatiya Janata Party,NDA,MUKUT MANI ADHIKARI,All India Trinamool Congress,778046,4350,782396,1540632.0,50.78,186899,Result Declared,58.0,male
36,3,515,West Bengal,Eastern Region,14,Bangaon,5,2024-05-20,SHANTANU THAKUR,Bharatiya Janata Party,NDA,BISWAJIT DAS S/O LATE BIJAY KRISHNA DAS,All India Trinamool Congress,716952,2553,719505,1493108.0,48.19,73693,Result Declared,42.0,male
36,3,516,West Bengal,Eastern Region,15,Barrackpur,5,2024-05-20,PARTHA BHOWMICK,All India Trinamool Congress,INDIA,ARJUN SINGH,Bharatiya Janata Party,518486,1745,520231,1141860.0,45.56,64438,Result Declared,60.0,male
36,3,517,West Bengal,Eastern Region,16,Dum dum,7,2024-06-01,SOUGATA RAY,All India Trinamool Congress,INDIA,SILBHADRA DATTA,Bharatiya Janata Party,526289,2290,528579,1260046.0,41.95,70660,Result Declared,76.0,male
36,3,518,West Bengal,Eastern Region,17,Barasat,7,2024-06-01,KAKOLI GHOSH DASTIDAR,All India Trinamool Congress,INDIA,SWAPAN MAJUMDER,Bharatiya Janata Party,689513,2497,692010,1532601.0,45.15,114189,Result Declared,65.0,female
36,3,519,West Bengal,Eastern Region,18,Basirhat,7,2024-06-01,SK NURUL ISLAM,All India Trinamool Congress,INDIA,REKHA PATRA,Bharatiya Janata Party,801542,2220,803762,1523401.0,52.76,333547,Result Declared,61.0,male
36,3,520,West Bengal,Eastern Region,19,Joynagar,7,2024-06-01,PRATIMA MONDAL,All India Trinamool Congress,INDIA,ASHOK KANDARY,Bharatiya Janata Party,891053,3259,894312,1482631.0,60.32,470219,Result Declared,40.0,female
36,3,521,West Bengal,Eastern Region,20,Mathurapur,7,2024-06-01,BAPI HALDAR,All India Trinamool Congress,INDIA,ASHOK PURKAIT,Bharatiya Janata Party,752486,3245,755731,1496024.0,50.52,201057,Result Declared,37.0,male
36,3,522,West Bengal,Eastern Region,21,Diamond harbour,7,2024-06-01,ABHISHEK BANERJEE,All India Trinamool Congress,INDIA,ABHIJIT DAS (BOBBY),Bharatiya Janata Party,1043493,4737,1048230,1530817.0,68.48,710930,Result Declared,36.0,male
36,3,523,West Bengal,Eastern Region,22,Jadavpur,7,2024-06-01,SAYANI GHOSH,All India Trinamool Congress,INDIA,DR. ANIRBAN GANGULY,Bharatiya Janata Party,714049,3850,717899,1566509.0,45.83,258201,Result Declared,31.0,female
36,3,524,West Bengal,Eastern Region,23,Kolkata Dakshin,7,2024-06-01,MALA ROY,All India Trinamool Congress,INDIA,DEBASREE CHAUDHURI,Bharatiya Janata Party,612725,2549,615274,1243477.0,49.48,187231,Result Declared,66.0,female
36,3,525,West Bengal,Eastern Region,24,Kolkata Uttar,7,2024-06-01,BANDYOPADHYAY SUDIP,All India Trinamool Congress,INDIA,TAPAS ROY,Bharatiya Janata Party,453177,1519,454696,958433.0,47.44,92560,Result Declared,75.0,male
36,3,526,West Bengal,Eastern Region,25,Howrah,5,2024-05-20,PRASUN BANERJEE,All India Trinamool Congress,INDIA,DR RATHIN CHAKRAVARTY,Bharatiya Janata Party,625229,1264,626493,1271796.0,49.26,169442,Result Declared,54.0,male
36,3,527,West Bengal,Eastern Region,26,Uluberia,5,2024-05-20,SAJDA AHMED,All India Trinamool Congress,INDIA,ARUNUDAY PAULCHOWDHURY,Bharatiya Janata Party,722586,2036,724622,1390794.0,52.1,218673,Result Declared,62.0,female
36,3,528,West Bengal,Eastern Region,27,Srerampur,5,2024-05-20,KALYAN BANERJEE,All India Trinamool Congress,INDIA,KABIR SHANKAR BOSE,Bharatiya Janata Party,671865,2105,673970,1476532.0,45.65,174830,Result Declared,67.0,male
36,3,529,West Bengal,Eastern Region,28,Hooghly,5,2024-05-20,RACHNA BANERJEE,All India Trinamool Congress,INDIA,LOCKET CHATTERJEE,Bharatiya Janata Party,700120,2624,702744,1517511.0,46.31,76853,Result Declared,51.0,female
36,3,530,West Bengal,Eastern Region,29,Arambagh,5,2024-05-20,BAG MITALI,All India Trinamool Congress,INDIA,ARUP KANTI DIGAR,Bharatiya Janata Party,710432,2155,712587,1559079.0,45.71,6399,Result Declared,47.0,female
36,3,531,West Bengal,Eastern Region,30,Tamluk,6,2024-05-25,ABHIJIT GANGOPADHYAY,Bharatiya Janata Party,NDA,DEBANGSHU BHATTACHARYA,All India Trinamool Congress,761183,4401,765584,1577319.0,48.54,77733,Result Declared,61.0,male
36,3,532,West Bengal,Eastern Region,31,Kanthi,6,2024-05-25,ADHIKARI SOUMENDU,Bharatiya Janata Party,NDA,UTTAM BARIK SON OF LATE BIRENDRA BARIK,All India Trinamool Congress,757906,5289,763195,1530997.0,49.85,47764,Result Declared,41.0,male
